,date,site,transect,segment,plant,total_flowers,notes
1351,7/9/20,Virginia Basin,T1,3,Lathyrus leucanthus,3,
1352,7/9/20,Virginia Basin,T1,3,Draba aurea,21,
1353,7/9/20,Virginia Basin,T1,3,Valeriana edulis,3,
1354,7/9/20,Virginia Basin,T1,2,Senecio crassulus,1,
1355,7/9/20,Virginia Basin,T1,2,Potentilla pulcherrima,4,
1356,7/9/20,Virginia Basin,T1,2,Draba aurea,9,
1357,7/9/20,Virginia Basin,T1,2,Linum lewisii,1,
1358,7/9/20,Virginia Basin,T1,1,Linum lewisii,5,
1359,7/9/20,Virginia Basin,T1,1,Castilleja miniata,21,
1360,7/9/20,Virginia Basin,T1,1,Senecio crassulus,1,
1361,7/9/20,Virginia Basin,T2,5,Senecio crassulus,2,
1362,7/9/20,Virginia Basin,T2,5,Potentilla pulcherrima,4,
1363,7/9/20,Virginia Basin,T2,5,Fragaria virginiana,2,
1364,7/9/20,Virginia Basin,T2,5,Pseudocymopterus montanus,2,
1365,7/9/20,Virginia Basin,T2,5,Draba aurea,3,
1366,7/9/20,Virginia Basin,T2,5,Castilleja sulphurea,5,
1367,7/9/20,Virginia Basin,T2,5,Achillea millefolium,1,
1368,7/9/20,Virginia Basin,T2,4,Senecio crassulus,2,
1369,7/9/20,Virginia Basin,T2,4,Fragaria virginiana,2,
1370,7/9/20,Virginia Basin,T2,4,Lathyrus leucanthus,5,
1371,7/9/20,Virginia Basin,T2,3,Potentilla pulcherrima,1,
1372,7/9/20,Virginia Basin,T2,3,Senecio crassulus,2,
1373,7/9/20,Virginia Basin,T2,3,Castilleja sulphurea,2,
1374,7/9/20,Virginia Basin,T2,3,Fragaria virginiana,2,
1375,7/9/20,Virginia Basin,T2,2,Castilleja miniata,7,
1376,7/9/20,Virginia Basin,T2,2,Potentilla pulcherrima,3,
1377,7/9/20,Virginia Basin,T2,2,Pseudocymopterus montanus,1,
1378,7/9/20,Virginia Basin,T2,2,Fragaria virginiana,2,
1379,7/9/20,Virginia Basin,T2,2,Linum lewisii,1,
1380,7/9/20,Virginia Basin,T2,2,Lathyrus leucanthus,2,
1381,7/9/20,Virginia Basin,T2,1,Potentilla pulcherrima,7,
1382,7/9/20,Virginia Basin,T2,1,Pseudocymopterus montanus,1,
1383,7/9/20,Virginia Basin,T2,1,Senecio crassulus,3,
1384,7/9/20,Virginia Basin,T2,1,Draba aurea,2,
1385,7/9/20,Virginia Basin,T2,1,Fragaria virginiana,2,
1386,7/9/20,Virginia Basin,T2,1,Castilleja miniata,1,
1387,7/9/20,Virginia Basin,T2,1,Lathyrus leucanthus,5,
1388,7/9/20,Virginia Basin,T3,1,Fragaria virginiana,2,
1389,7/9/20,Virginia Basin,T3,1,Senecio crassulus,2,
1390,7/9/20,Virginia Basin,T3,2,Senecio crassulus,3,
1391,7/9/20,Virginia Basin,T3,2,Potentilla pulcherrima,4,
1392,7/9/20,Virginia Basin,T3,2,Draba aurea,7,
1393,7/9/20,Virginia Basin,T3,2,Ligusticum porteri,1,
1394,7/9/20,Virginia Basin,T3,2,Castilleja sulphurea,4,
1395,7/9/20,Virginia Basin,T3,2,Fragaria virginiana,4,
1396,7/9/20,Virginia Basin,T3,3,Fragaria virginiana,5,
1397,7/9/20,Virginia Basin,T3,4,Senecio crassulus,1,
1398,7/9/20,Virginia Basin,T3,4,Potentilla pulcherrima,1,
1399,7/9/20,Virginia Basin,T3,5,Ligusticum porteri,1,
1400,7/9/20,Virginia Basin,T3,5,Fragaria virginiana,2,
1401,7/9/20,Virginia Basin,T3,5,Pseudocymopterus montanus,1,
1402,7/9/20,Virginia Basin,T3,5,Draba aurea,2,
1403,7/10/20,Pfeiler,T1,1,Senecio crassulus,14,
1404,7/10/20,Pfeiler,T1,1,Potentilla pulcherrima,14,
1405,7/10/20,Pfeiler,T1,2,Senecio crassulus,11,
1406,7/10/20,Pfeiler,T1,2,Potentilla pulcherrima,2,
1407,7/10/20,Pfeiler,T1,2,Collomia linearis,8,
1408,7/10/20,Pfeiler,T1,3,Senecio crassulus,8,
1409,7/10/20,Pfeiler,T1,3,Potentilla pulcherrima,3,
1410,7/10/20,Pfeiler,T1,3,Helianthella quinquenervis,1,
1411,7/10/20,Pfeiler,T1,3,Collomia linearis,5,
1412,7/10/20,Pfeiler,T1,4,Ligusticum porteri,1,
1413,7/10/20,Pfeiler,T1,4,Potentilla pulcherrima,2,
1414,7/10/20,Pfeiler,T1,4,Collomia linearis,2,
1415,7/10/20,Pfeiler,T1,5,Potentilla pulcherrima,2,
1416,7/10/20,Pfeiler,T1,5,Senecio crassulus,22,
1417,7/10/20,Pfeiler,T1,5,Ipomopsis aggregata,1,
1418,7/10/20,Pfeiler,T1,5,Collomia linearis,2,
1419,7/10/20,Pfeiler,T2,5,Senecio crassulus,13,
1420,7/10/20,Pfeiler,T2,5,Ipomopsis aggregata,4,
1421,7/10/20,Pfeiler,T2,5,Linum lewisii,2,
1422,7/10/20,Pfeiler,T2,5,Castilleja sulphurea,1,
1423,7/10/20,Pfeiler,T2,5,Potentilla pulcherrima,1,
1424,7/10/20,Pfeiler,T2,4,Senecio crassulus,5,
1425,7/10/20,Pfeiler,T2,4,Linum lewisii,1,
1426,7/10/20,Pfeiler,T2,4,Potentilla pulcherrima,2,
1427,7/10/20,Pfeiler,T2,4,Castilleja sulphurea,6,
1428,7/10/20,Pfeiler,T2,3,Senecio crassulus,34,
1429,7/10/20,Pfeiler,T2,3,Potentilla pulcherrima,46,
1430,7/10/20,Pfeiler,T2,3,Ipomopsis aggregata,5,
1431,7/10/20,Pfeiler,T2,3,Linum lewisii,3,
1432,7/10/20,Pfeiler,T2,3,Ligusticum porteri,13,
1433,7/10/20,Pfeiler,T2,3,Collomia linearis,6,
1434,7/10/20,Pfeiler,T2,2,Potentilla pulcherrima,8,
1435,7/10/20,Pfeiler,T2,2,Linum lewisii,6,
1436,7/10/20,Pfeiler,T2,2,Ligusticum porteri,2,
1437,7/10/20,Pfeiler,T2,2,Collomia linearis,8,
1438,7/10/20,Pfeiler,T2,1,Ligusticum porteri,5,
1439,7/10/20,Pfeiler,T2,1,Potentilla pulcherrima,31,
1440,7/10/20,Pfeiler,T2,1,Senecio crassulus,7,
1441,7/10/20,Pfeiler,T2,1,Collomia linearis,2,
1442,7/10/20,Pfeiler,T3,1,Potentilla pulcherrima,32,
1443,7/10/20,Pfeiler,T3,1,Ligusticum porteri,7,
1444,7/10/20,Pfeiler,T3,1,Senecio crassulus,20,
1445,7/10/20,Pfeiler,T3,1,Collomia linearis,20,
1446,7/10/20,Pfeiler,T3,2,Ligusticum porteri,10,
1447,7/10/20,Pfeiler,T3,2,Potentilla pulcherrima,77,
1448,7/10/20,Pfeiler,T3,2,Collomia linearis,22,
1449,7/10/20,Pfeiler,T3,3,Ligusticum porteri,7,
1450,7/10/20,Pfeiler,T3,3,Senecio crassulus,21,
1451,7/10/20,Pfeiler,T3,3,Potentilla pulcherrima,10,
1452,7/10/20,Pfeiler,T3,3,Linum lewisii,3,
1453,7/10/20,Pfeiler,T3,3,Collomia linearis,5,
1454,7/10/20,Pfeiler,T3,4,Potentilla pulcherrima,54,
1455,7/10/20,Pfeiler,T3,4,Senecio crassulus,11,
1456,7/10/20,Pfeiler,T3,4,Ipomopsis aggregata,5,
1457,7/10/20,Pfeiler,T3,4,Erigeron speciosus,1,
1458,7/10/20,Pfeiler,T3,4,Collomia linearis,8,
1459,7/10/20,Pfeiler,T3,4,Linum lewisii,3,
1460,7/10/20,Pfeiler,T3,5,Linum lewisii,15,
1461,7/10/20,Pfeiler,T3,5,Senecio crassulus,31,
1462,7/10/20,Pfeiler,T3,5,Ipomopsis aggregata,2,
1463,7/10/20,Pfeiler,T3,5,Lathyrus leucanthus,2,
1464,7/14/20,Emerald Lake Shore,T1,1,Potentilla pulcherrima,15,
1465,7/14/20,Emerald Lake Shore,T1,1,Castilleja miniata,43,
1466,7/14/20,Emerald Lake Shore,T1,1,Pseudocymopterus montanus,1,
1467,7/14/20,Emerald Lake Shore,T1,1,Thalictrum fendleri,6,
1468,7/14/20,Emerald Lake Shore,T1,2,Potentilla pulcherrima,25,
1469,7/14/20,Emerald Lake Shore,T1,2,Thalictrum fendleri,8,
1470,7/14/20,Emerald Lake Shore,T1,2,Castilleja miniata,9,
1471,7/14/20,Emerald Lake Shore,T1,2,Agoseris glauca,2,
1472,7/14/20,Emerald Lake Shore,T1,3,Potentilla pulcherrima,17,
1473,7/14/20,Emerald Lake Shore,T1,3,Thalictrum fendleri,2,
1474,7/14/20,Emerald Lake Shore,T1,3,Castilleja miniata,16,
1475,7/14/20,Emerald Lake Shore,T1,3,Pseudocymopterus montanus,1,
1476,7/14/20,Emerald Lake Shore,T1,3,Achillea millefolium,1,
1477,7/14/20,Emerald Lake Shore,T1,4,Potentilla pulcherrima,24,
1478,7/14/20,Emerald Lake Shore,T1,4,Castilleja miniata,6,
1479,7/14/20,Emerald Lake Shore,T1,4,Valeriana edulis,6,
1480,7/14/20,Emerald Lake Shore,T1,4,Thalictrum fendleri,6,
1481,7/14/20,Emerald Lake Shore,T1,5,Potentilla pulcherrima,18,
1482,7/14/20,Emerald Lake Shore,T1,5,Castilleja miniata,3,
1483,7/14/20,Emerald Lake Shore,T1,5,Thalictrum fendleri,2,
1484,7/14/20,Emerald Lake Shore,T2,5,Castilleja miniata,1,
1485,7/14/20,Emerald Lake Shore,T2,5,Potentilla pulcherrima,25,
1486,7/14/20,Emerald Lake Shore,T2,5,Thalictrum fendleri,1,
1487,7/14/20,Emerald Lake Shore,T2,4,Castilleja miniata,5,
1488,7/14/20,Emerald Lake Shore,T2,4,Agoseris glauca,1,
1489,7/14/20,Emerald Lake Shore,T2,4,Potentilla pulcherrima,18,
1490,7/14/20,Emerald Lake Shore,T2,4,Pseudocymopterus montanus,1,
1491,7/14/20,Emerald Lake Shore,T2,4,Agoseris aurantiaca,1,
1492,7/14/20,Emerald Lake Shore,T2,3,Senecio crassulus,2,
1493,7/14/20,Emerald Lake Shore,T2,3,Thalictrum fendleri,1,
1494,7/14/20,Emerald Lake Shore,T2,3,Aquilegia caerulea,1,
1495,7/14/20,Emerald Lake Shore,T2,3,Potentilla pulcherrima,5,
1496,7/14/20,Emerald Lake Shore,T2,3,Castilleja miniata,20,
1497,7/14/20,Emerald Lake Shore,T2,2,Aquilegia caerulea,1,
1498,7/14/20,Emerald Lake Shore,T2,2,Valeriana edulis,1,
1499,7/14/20,Emerald Lake Shore,T2,2,Pseudocymopterus montanus,1,
1500,7/14/20,Emerald Lake Shore,T2,2,Thalictrum fendleri,1,
1501,7/14/20,Emerald Lake Shore,T2,2,Castilleja miniata,8,
1502,7/14/20,Emerald Lake Shore,T2,2,Potentilla pulcherrima,9,
1503,7/14/20,Emerald Lake Shore,T2,2,Achillea millefolium,1,
1504,7/14/20,Emerald Lake Shore,T2,1,Pseudocymopterus montanus,1,
1505,7/14/20,Emerald Lake Shore,T2,1,Thalictrum fendleri,7,
1506,7/14/20,Emerald Lake Shore,T2,1,Aquilegia caerulea,1,
1507,7/14/20,Emerald Lake Shore,T2,1,Potentilla pulcherrima,5,
1508,7/14/20,Emerald Lake Shore,T2,1,Castilleja miniata,27,
1509,7/14/20,Emerald Lake Shore,T3,1,Castilleja miniata,5,
1510,7/14/20,Emerald Lake Shore,T3,1,Thalictrum fendleri,1,
1511,7/14/20,Emerald Lake Shore,T3,1,Achillea millefolium,1,
1512,7/14/20,Emerald Lake Shore,T3,1,Erigeron coulteri,1,
1513,7/14/20,Emerald Lake Shore,T3,1,Potentilla pulcherrima,1,
1514,7/14/20,Emerald Lake Shore,T3,2,Thalictrum fendleri,1,
1515,7/14/20,Emerald Lake Shore,T3,2,Valeriana edulis,1,
1516,7/14/20,Emerald Lake Shore,T3,2,Potentilla pulcherrima,17,
1517,7/14/20,Emerald Lake Shore,T3,3,Potentilla pulcherrima,10,
1518,7/14/20,Emerald Lake Shore,T3,3,Castilleja miniata,9,
1519,7/14/20,Emerald Lake Shore,T3,4,Potentilla pulcherrima,7,
1520,7/14/20,Emerald Lake Shore,T3,4,Valeriana edulis,2,
1521,7/14/20,Emerald Lake Shore,T3,4,Castilleja miniata,22,
1522,7/14/20,Emerald Lake Shore,T3,4,Linum lewisii,1,
1523,7/14/20,Emerald Lake Shore,T3,5,Potentilla pulcherrima,24,
1524,7/14/20,Emerald Lake Hill,T1,1,Potentilla pulcherrima,3,
1525,7/14/20,Emerald Lake Hill,T1,1,Thalictrum fendleri,11,
1526,7/14/20,Emerald Lake Hill,T1,2,Ligusticum porteri,1,
1527,7/14/20,Emerald Lake Hill,T2,5,Heracleum sphondylium,4,
1528,7/14/20,Emerald Lake Hill,T2,5,Thalictrum fendleri,3,
1529,7/14/20,Emerald Lake Hill,T2,4,Potentilla pulcherrima,5,
1530,7/14/20,Emerald Lake Hill,T2,3,Ligusticum porteri,1,
1531,7/14/20,Emerald Lake Hill,T2,3,Potentilla pulcherrima,4,
1532,7/14/20,Emerald Lake Hill,T2,2,Geranium richardsonii,1,
1533,7/14/20,Emerald Lake Hill,T2,2,Thalictrum fendleri,7,
1534,7/14/20,Emerald Lake Hill,T2,1,Potentilla pulcherrima,1,
1535,7/14/20,Emerald Lake Hill,T2,1,Geranium richardsonii,1,
1536,7/14/20,Emerald Lake Hill,T2,1,Castilleja sulphurea,14,
1537,7/14/20,Emerald Lake Hill,T2,1,Helianthella quinquenervis,1,
1538,7/14/20,Emerald Lake Hill,T2,1,Delphinium barbeyi,2,
1539,7/14/20,Emerald Lake Hill,T3,1,Thalictrum fendleri,4,
1540,7/14/20,Emerald Lake Hill,T3,1,Eucephalus engelmannii,1,White daisy?
1541,7/14/20,Emerald Lake Hill,T3,2,Erigeron speciosus,6,
1542,7/14/20,Emerald Lake Hill,T3,3,Erigeron speciosus,4,
1543,7/14/20,Emerald Lake Hill,T3,3,Helianthella quinquenervis,1,
1544,7/14/20,Emerald Lake Hill,T3,4,Erigeron speciosus,15,
1545,7/14/20,Emerald Lake Hill,T3,4,Boechera stricta,1,
1546,7/15/20,Virginia Basin,T1,5,Senecio crassulus,8,
1547,7/15/20,Virginia Basin,T1,5,Potentilla pulcherrima,11,
1548,7/15/20,Virginia Basin,T1,5,Linum lewisii,9,
1549,7/15/20,Virginia Basin,T1,5,Fragaria virginiana,1,
1550,7/15/20,Virginia Basin,T1,5,Pseudocymopterus montanus,1,
1551,7/15/20,Virginia Basin,T1,5,Castilleja sulphurea,8,
1552,7/15/20,Virginia Basin,T1,4,Potentilla pulcherrima,6,
1553,7/15/20,Virginia Basin,T1,4,Linum lewisii,2,
1554,7/15/20,Virginia Basin,T1,4,Senecio crassulus,10,
1555,7/15/20,Virginia Basin,T1,4,Ligusticum porteri,6,
1556,7/15/20,Virginia Basin,T1,4,Castilleja miniata,6,
1557,7/15/20,Virginia Basin,T1,3,Potentilla pulcherrima,3,
1558,7/15/20,Virginia Basin,T1,3,Valeriana edulis,2,
1559,7/15/20,Virginia Basin,T1,3,Castilleja sulphurea,9,
1560,7/15/20,Virginia Basin,T1,3,Castilleja miniata,5,
1561,7/15/20,Virginia Basin,T1,3,Senecio crassulus,1,
1562,7/15/20,Virginia Basin,T1,3,Agoseris glauca,2,
1563,7/15/20,Virginia Basin,T1,2,Potentilla pulcherrima,14,
1564,7/15/20,Virginia Basin,T1,2,Senecio crassulus,3,
1565,7/15/20,Virginia Basin,T1,1,Castilleja miniata,30,
1566,7/15/20,Virginia Basin,T1,1,Linum lewisii,12,
1567,7/15/20,Virginia Basin,T1,1,Ligusticum porteri,3,
1568,7/15/20,Virginia Basin,T2,1,Potentilla pulcherrima,13,
1569,7/15/20,Virginia Basin,T2,1,Helianthella quinquenervis,1,
1570,7/15/20,Virginia Basin,T2,1,Senecio crassulus,5,
1571,7/15/20,Virginia Basin,T2,1,Castilleja linariifolia,6,
1572,7/15/20,Virginia Basin,T2,2,Linum lewisii,4,
1573,7/15/20,Virginia Basin,T2,2,Castilleja miniata,12,
1574,7/15/20,Virginia Basin,T2,2,Potentilla pulcherrima,7,
1575,7/15/20,Virginia Basin,T2,3,Senecio crassulus,1,
1576,7/15/20,Virginia Basin,T2,3,Potentilla pulcherrima,6,
1577,7/15/20,Virginia Basin,T2,3,Castilleja sulphurea,5,
1578,7/15/20,Virginia Basin,T2,4,Helianthella quinquenervis,1,
1579,7/15/20,Virginia Basin,T2,4,Senecio crassulus,3,
1580,7/15/20,Virginia Basin,T2,4,Potentilla pulcherrima,5,
1581,7/15/20,Virginia Basin,T2,4,Achillea millefolium,3,
1582,7/15/20,Virginia Basin,T2,5,Potentilla pulcherrima,14,
1583,7/15/20,Virginia Basin,T2,5,Senecio crassulus,9,
1584,7/15/20,Virginia Basin,T2,5,Achillea millefolium,2,
1585,7/15/20,Virginia Basin,T2,5,Castilleja sulphurea,3,
1586,7/15/20,Virginia Basin,T2,5,Pseudocymopterus montanus,1,
1587,7/15/20,Virginia Basin,T2,5,Ligusticum porteri,3,
1588,7/15/20,Virginia Basin,T3,5,Potentilla pulcherrima,3,
1589,7/15/20,Virginia Basin,T3,5,Agoseris glauca,1,
1590,7/15/20,Virginia Basin,T3,5,Ligusticum porteri,2,
1591,7/15/20,Virginia Basin,T3,5,Pseudocymopterus montanus,1,
1592,7/15/20,Virginia Basin,T3,4,Potentilla pulcherrima,3,
1593,7/15/20,Virginia Basin,T3,4,Senecio crassulus,2,
1594,7/15/20,Virginia Basin,T3,3,Helianthella quinquenervis,1,
1595,7/15/20,Virginia Basin,T3,3,Potentilla pulcherrima,3,
1596,7/15/20,Virginia Basin,T3,2,Potentilla pulcherrima,6,
1597,7/15/20,Virginia Basin,T3,2,Achillea millefolium,1,
1598,7/15/20,Virginia Basin,T3,2,Castilleja miniata,5,
1599,7/15/20,Virginia Basin,T3,2,Ligusticum porteri,3,
1600,7/15/20,Virginia Basin,T3,1,Senecio crassulus,6,
1601,7/15/20,Virginia Basin,T3,1,Castilleja sulphurea,6,
1602,7/15/20,Virginia Basin,T3,1,Potentilla pulcherrima,4,
1603,7/16/20,Pfeiler,T1,1,Potentilla pulcherrima,12,
1604,7/16/20,Pfeiler,T1,1,Senecio crassulus,4,
1605,7/16/20,Pfeiler,T1,1,Linum lewisii,1,
1606,7/16/20,Pfeiler,T1,1,Erigeron speciosus,1,
1607,7/16/20,Pfeiler,T1,2,Collomia linearis,1,
1608,7/16/20,Pfeiler,T1,2,Linum lewisii,7,
1609,7/16/20,Pfeiler,T1,2,Potentilla pulcherrima,4,
1610,7/16/20,Pfeiler,T1,2,Erigeron speciosus,1,
1611,7/16/20,Pfeiler,T1,2,Senecio crassulus,7,
1612,7/16/20,Pfeiler,T1,3,Potentilla pulcherrima,8,
1613,7/16/20,Pfeiler,T1,3,Helianthella quinquenervis,1,
1614,7/16/20,Pfeiler,T1,3,Hymenoxys hoopesii,1,
1615,7/16/20,Pfeiler,T1,3,Senecio crassulus,4,
1616,7/16/20,Pfeiler,T1,3,Erigeron speciosus,2,
1617,7/16/20,Pfeiler,T1,4,Erigeron speciosus,5,
1618,7/16/20,Pfeiler,T1,4,Ligusticum porteri,1,
1619,7/16/20,Pfeiler,T1,4,Collomia linearis,2,
1620,7/16/20,Pfeiler,T1,4,Potentilla pulcherrima,4,
1621,7/16/20,Pfeiler,T1,5,Senecio crassulus,15,
1622,7/16/20,Pfeiler,T1,5,Potentilla pulcherrima,3,
1623,7/16/20,Pfeiler,T1,5,Erigeron speciosus,2,
1624,7/16/20,Pfeiler,T2,5,Senecio crassulus,11,
1625,7/16/20,Pfeiler,T2,5,Ipomopsis aggregata,1,
1626,7/16/20,Pfeiler,T2,5,Erigeron speciosus,3,
1627,7/16/20,Pfeiler,T2,5,Castilleja sulphurea,6,
1628,7/16/20,Pfeiler,T2,4,Senecio crassulus,3,
1629,7/16/20,Pfeiler,T2,4,Castilleja sulphurea,20,
1630,7/16/20,Pfeiler,T2,4,Erigeron speciosus,5,
1631,7/16/20,Pfeiler,T2,4,Potentilla pulcherrima,2,
1632,7/16/20,Pfeiler,T2,4,Ipomopsis aggregata,9,
1633,7/16/20,Pfeiler,T2,4,Agoseris glauca,1,
1634,7/16/20,Pfeiler,T2,3,Ipomopsis aggregata,10,
1635,7/16/20,Pfeiler,T2,3,Senecio crassulus,29,
1636,7/16/20,Pfeiler,T2,3,Potentilla pulcherrima,20,
1637,7/16/20,Pfeiler,T2,3,Castilleja sulphurea,16,
1638,7/16/20,Pfeiler,T2,3,Ligusticum porteri,4,
1639,7/16/20,Pfeiler,T2,3,Linum lewisii,1,
1640,7/16/20,Pfeiler,T2,3,Collomia linearis,2,
1641,7/16/20,Pfeiler,T2,2,Potentilla pulcherrima,9,
1642,7/16/20,Pfeiler,T2,2,Linum lewisii,5,
1643,7/16/20,Pfeiler,T2,2,Collomia linearis,6,
1644,7/16/20,Pfeiler,T2,2,Ligusticum porteri,3,
1645,7/16/20,Pfeiler,T2,1,Ligusticum porteri,9,
1646,7/16/20,Pfeiler,T2,1,Potentilla pulcherrima,30,
1647,7/16/20,Pfeiler,T2,1,Erigeron speciosus,5,
1648,7/16/20,Pfeiler,T2,1,Senecio crassulus,3,
1649,7/16/20,Pfeiler,T3,1,Heliomeris multiflora,1,
1650,7/16/20,Pfeiler,T3,1,Ligusticum porteri,3,
1651,7/16/20,Pfeiler,T3,1,Collomia linearis,9,
1652,7/16/20,Pfeiler,T3,1,Potentilla pulcherrima,21,
1653,7/16/20,Pfeiler,T3,1,Senecio crassulus,14,
1654,7/16/20,Pfeiler,T3,1,Erigeron speciosus,17,
1655,7/16/20,Pfeiler,T3,2,Heliomeris multiflora,4,
1656,7/16/20,Pfeiler,T3,2,Potentilla pulcherrima,49,
1657,7/16/20,Pfeiler,T3,2,Erigeron speciosus,6,
1658,7/16/20,Pfeiler,T3,2,Ligusticum porteri,4,
1659,7/16/20,Pfeiler,T3,2,Collomia linearis,3,
1660,7/16/20,Pfeiler,T3,3,Potentilla pulcherrima,9,
1661,7/16/20,Pfeiler,T3,3,Erigeron speciosus,20,
1662,7/16/20,Pfeiler,T3,3,Senecio crassulus,8,
1663,7/16/20,Pfeiler,T3,3,Ligusticum porteri,1,
1664,7/16/20,Pfeiler,T3,4,Erigeron speciosus,18,
1665,7/16/20,Pfeiler,T3,4,Potentilla pulcherrima,34,
1666,7/16/20,Pfeiler,T3,4,Ipomopsis aggregata,6,
1667,7/16/20,Pfeiler,T3,4,Senecio crassulus,14,
1668,7/16/20,Pfeiler,T3,4,Linum lewisii,1,
1669,7/16/20,Pfeiler,T3,4,Collomia linearis,2,
1670,7/16/20,Pfeiler,T3,4,Heliomeris multiflora,2,
1671,7/16/20,Pfeiler,T3,5,Linum lewisii,8,
1672,7/16/20,Pfeiler,T3,5,Ipomopsis aggregata,7,
1673,7/16/20,Pfeiler,T3,5,Erigeron speciosus,9,
1674,7/16/20,Pfeiler,T3,5,Senecio crassulus,34,
1675,7/16/20,Pfeiler,T3,5,Potentilla pulcherrima,5,
1676,7/16/20,Pfeiler,T3,5,Agoseris glauca,1,
1677,7/17/20,Ohio Pass High,T1,1,Ligusticum porteri,9,
1678,7/17/20,Ohio Pass High,T1,1,Castilleja sulphurea,6,
1679,7/17/20,Ohio Pass High,T1,1,Senecio crassulus,1,
1680,7/17/20,Ohio Pass High,T1,1,Helianthella quinquenervis,1,
1681,7/17/20,Ohio Pass High,T1,1,Erigeron elatior,4,
1682,7/17/20,Ohio Pass High,T1,2,Helianthella quinquenervis,2,
1683,7/17/20,Ohio Pass High,T1,2,Senecio crassulus,4,
1684,7/17/20,Ohio Pass High,T1,2,Potentilla pulcherrima,2,
1685,7/17/20,Ohio Pass High,T1,2,Castilleja sulphurea,10,
1686,7/17/20,Ohio Pass High,T1,3,Potentilla pulcherrima,9,
1687,7/17/20,Ohio Pass High,T1,3,Eucephalus engelmannii,1,
1688,7/17/20,Ohio Pass High,T1,3,Vicia americana,12,
1689,7/17/20,Ohio Pass High,T1,4,Ligusticum porteri,11,
1690,7/17/20,Ohio Pass High,T1,4,Lathyrus leucanthus,3,
1691,7/17/20,Ohio Pass High,T1,4,Erigeron speciosus,2,
1692,7/17/20,Ohio Pass High,T1,5,Ligusticum porteri,3,
1693,7/17/20,Ohio Pass High,T1,5,Potentilla pulcherrima,2,
1694,7/17/20,Ohio Pass High,T1,5,Castilleja sulphurea,27,
1695,7/17/20,Ohio Pass High,T1,5,Helianthella quinquenervis,3,
1696,7/17/20,Ohio Pass High,T1,5,Erigeron speciosus,1,
1697,7/17/20,Ohio Pass High,T2,5,Potentilla pulcherrima,3,
1698,7/17/20,Ohio Pass High,T2,5,Erigeron speciosus,5,
1699,7/17/20,Ohio Pass High,T2,5,Erigeron elatior,1,
1700,7/17/20,Ohio Pass High,T2,5,Helianthella quinquenervis,2,
1701,7/17/20,Ohio Pass High,T2,5,Lathyrus leucanthus,1,
1702,7/17/20,Ohio Pass High,T2,4,Ligusticum porteri,3,
1703,7/17/20,Ohio Pass High,T2,4,Castilleja sulphurea,15,
1704,7/17/20,Ohio Pass High,T2,3,Potentilla pulcherrima,2,
1705,7/17/20,Ohio Pass High,T2,3,Senecio crassulus,12,
1706,7/17/20,Ohio Pass High,T2,3,Erigeron elatior,2,
1707,7/17/20,Ohio Pass High,T2,3,Castilleja sulphurea,3,
1708,7/17/20,Ohio Pass High,T2,2,Helianthella quinquenervis,2,
1709,7/17/20,Ohio Pass High,T2,2,Senecio crassulus,6,
1710,7/17/20,Ohio Pass High,T2,2,Ligusticum porteri,8,
1711,7/17/20,Ohio Pass High,T2,2,Erigeron elatior,1,
1712,7/17/20,Ohio Pass High,T2,2,Castilleja sulphurea,5,
1713,7/17/20,Ohio Pass High,T2,1,Ligusticum porteri,4,
1714,7/17/20,Ohio Pass High,T2,1,Castilleja sulphurea,3,
1715,7/17/20,Ohio Pass High,T3,1,Erigeron speciosus,6,
1716,7/17/20,Ohio Pass High,T3,1,Helianthella quinquenervis,4,
1717,7/17/20,Ohio Pass High,T3,1,Potentilla pulcherrima,1,
1718,7/17/20,Ohio Pass High,T3,1,Castilleja sulphurea,4,
1719,7/17/20,Ohio Pass High,T3,1,Lathyrus leucanthus,2,
1720,7/17/20,Ohio Pass High,T3,1,Collomia linearis,1,
1721,7/17/20,Ohio Pass High,T3,2,Senecio crassulus,2,
1722,7/17/20,Ohio Pass High,T3,3,Senecio crassulus,5,
1723,7/17/20,Ohio Pass High,T3,3,Ligusticum porteri,4,
1724,7/17/20,Ohio Pass High,T3,4,Helianthella quinquenervis,2,
1725,7/17/20,Ohio Pass High,T3,4,Erigeron elatior,4,
1726,7/17/20,Ohio Pass High,T3,4,Collomia linearis,4,
1727,7/17/20,Ohio Pass High,T3,4,Potentilla pulcherrima,3,
1728,7/17/20,Ohio Pass High,T3,5,Helianthella quinquenervis,9,
1729,7/17/20,Ohio Pass High,T3,5,Castilleja sulphurea,6,
1730,7/17/20,Ohio Pass High,T3,5,Ligusticum porteri,1,
1731,7/17/20,Ohio Pass High,T3,5,Lathyrus leucanthus,6,
1732,7/17/20,Ohio Pass High,T3,5,Erigeron speciosus,1,
1733,7/17/20,Ohio Pass High,T3,5,Potentilla pulcherrima,2,
1734,7/23/20,Pfeiler,T1,1,Heliomeris multiflora,12,
1735,7/23/20,Pfeiler,T1,1,Potentilla pulcherrima,10,
1736,7/23/20,Pfeiler,T1,1,Erigeron speciosus,3,
1737,7/23/20,Pfeiler,T1,2,Erigeron speciosus,24,
1738,7/23/20,Pfeiler,T1,2,Potentilla pulcherrima,9,
1739,7/23/20,Pfeiler,T1,2,Ipomopsis aggregata,16,
1740,7/23/20,Pfeiler,T1,2,Heliomeris multiflora,1,
1741,7/23/20,Pfeiler,T1,3,Potentilla pulcherrima,19,
