Year,Date,Site,Elevation,Collection Point,Disturbance Distance,Disturbance Type,Plot,Block,Removal,Litter,Family,Genus,Species,Field Plot,Code,Functional Group,Life History,Cover,Count,Nearest Neighbor,percent cover
2023,8/1/23,Emerald Lake,3208.328564,Post,3.55,Trail,35,5,R,Community,Poaceae,Elymus,glaucus,18A,ELGA,grass,perennial,10,15,0,0.1
2023,7/19/23,Emerald Lake,3208.763818,Pre,4,Treeline,36,5,C,Community,Poaceae,Elymus,glaucus,18B,ELGA,grass,perennial,5,6,0,0.05
2023,8/1/23,Emerald Lake,3208.763818,Post,4,Treeline,36,5,C,Community,Poaceae,Elymus,glaucus,18B,ELGA,grass,perennial,2,8,1,0.02
2023,7/19/23,Emerald Lake,3208.841651,Pre,4.3,Treeline,37,5,C,Castilleja,Poaceae,Elymus,glaucus,19A,ELGA,grass,perennial,8,13,1,0.08
2023,8/1/23,Emerald Lake,3208.841651,Post,4.3,Treeline,37,5,C,Castilleja,Poaceae,Elymus,glaucus,19A,ELGA,grass,perennial,8,10,1,0.08
2023,7/19/23,Emerald Lake,3208.213374,Pre,3.7,Treeline,38,5,R,Castilleja,Poaceae,Elymus,glaucus,19B,ELGA,grass,perennial,7,4,0,0.07
2023,8/1/23,Emerald Lake,3208.213374,Post,3.7,Treeline,38,5,R,Castilleja,Poaceae,Elymus,glaucus,19B,ELGA,grass,perennial,10,7,0,0.1
2023,7/14/23,Emerald Lake,3214.529385,Pre,3.81,Treeline,1,1,C,Mixed,Poaceae,Elymus,glaucus,1A,ELGA,grass,perennial,1.8,7,1,0.018
2023,8/1/23,Emerald Lake,3214.529385,Post,3.81,Treeline,1,1,C,Mixed,Poaceae,Elymus,glaucus,1A,ELGA,grass,perennial,4,5,1,0.04
2023,7/14/23,Emerald Lake,3214.303061,Pre,5,Treeline,2,1,R,Mixed,Poaceae,Elymus,glaucus,1B,ELGA,grass,perennial,2,5,1,0.02
2023,8/1/23,Emerald Lake,3214.303061,Post,5,Treeline,2,1,R,Mixed,Poaceae,Elymus,glaucus,1B,ELGA,grass,perennial,4,10,0,0.04
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,39,4,R,Mixed,Poaceae,Elymus,glaucus,20A,ELGA,grass,perennial,4,4,1,0.04
2023,8/1/23,Emerald Lake,3210.320734,Post,1.9,Trail,39,4,R,Mixed,Poaceae,Elymus,glaucus,20A,ELGA,grass,perennial,12,7,0,0.12
2023,7/19/23,Emerald Lake,3213.273701,Pre,3.37,Treeline,40,4,C,Mixed,Poaceae,Elymus,glaucus,20B,ELGA,grass,perennial,3,3,0,0.03
2023,8/1/23,Emerald Lake,3213.273701,Post,3.37,Treeline,40,4,C,Mixed,Poaceae,Elymus,glaucus,20B,ELGA,grass,perennial,5,7,1,0.05
2023,7/19/23,Emerald Lake,3214.132079,Pre,2.95,Trail,3,2,C,Castilleja,Poaceae,Elymus,glaucus,2A,ELGA,grass,perennial,7,16,1,0.07
2023,8/1/23,Emerald Lake,3214.132079,Post,2.95,Trail,3,2,C,Castilleja,Poaceae,Elymus,glaucus,2A,ELGA,grass,perennial,3,5,1,0.03
2023,7/19/23,Emerald Lake,3214.686752,Pre,4.62,Treeline,4,2,R,Castilleja,Poaceae,Elymus,glaucus,2B,ELGA,grass,perennial,10,23,0,0.1
2023,8/1/23,Emerald Lake,3214.686752,Post,4.62,Treeline,4,2,R,Castilleja,Poaceae,Elymus,glaucus,2B,ELGA,grass,perennial,20,8,0,0.2
2023,7/17/23,Emerald Lake,3213.215425,Pre,5.78,Treeline,5,2,C,Community,Poaceae,Elymus,glaucus,3A,ELGA,grass,perennial,10,5,0,0.1
2023,8/1/23,Emerald Lake,3213.215425,Post,5.78,Treeline,5,2,C,Community,Poaceae,Elymus,glaucus,3A,ELGA,grass,perennial,4,10,0,0.04
2023,7/17/23,Emerald Lake,3213.489248,Pre,7,Creek,6,2,R,Community,Poaceae,Elymus,glaucus,3B,ELGA,grass,perennial,4,7,1,0.04
2023,8/1/23,Emerald Lake,3213.489248,Post,7,Creek,6,2,R,Community,Poaceae,Elymus,glaucus,3B,ELGA,grass,perennial,4,12,0,0.04
2023,7/17/23,Emerald Lake,3212.745864,Pre,6.12,Treeline,7,2,R,Mixed,Poaceae,Elymus,glaucus,4A,ELGA,grass,perennial,12,10,1,0.12
2023,8/3/23,Emerald Lake,3212.745864,Post,6.12,Treeline,7,2,R,Mixed,Poaceae,Elymus,glaucus,4A,ELGA,grass,perennial,3,12,0,0.03
2023,7/17/23,Emerald Lake,3212.821664,Pre,6.8,Creek,8,2,C,Mixed,Poaceae,Elymus,glaucus,4B,ELGA,grass,perennial,8,8,1,0.08
2023,8/1/23,Emerald Lake,3212.821664,Post,6.8,Creek,8,2,C,Mixed,Poaceae,Elymus,glaucus,4B,ELGA,grass,perennial,3,8,1,0.03
2023,7/19/23,Emerald Lake,3214.160476,Pre,3.46,Treeline,9,3,C,Mixed,Poaceae,Elymus,glaucus,5A,ELGA,grass,perennial,15,15,1,0.15
2023,8/1/23,Emerald Lake,3214.160476,Post,3.46,Treeline,9,3,C,Mixed,Poaceae,Elymus,glaucus,5A,ELGA,grass,perennial,25,10,1,0.25
2023,7/19/23,Emerald Lake,3214.758873,Pre,5.78,Trail,10,3,R,Mixed,Poaceae,Elymus,glaucus,5B,ELGA,grass,perennial,8,9,1,0.08
2023,8/1/23,Emerald Lake,3214.758873,Post,5.78,Trail,10,3,R,Mixed,Poaceae,Elymus,glaucus,5B,ELGA,grass,perennial,9,11,0,0.09
2023,7/17/23,Emerald Lake,3218.005592,Pre,4.27,Treeline,11,3,R,Community,Poaceae,Elymus,glaucus,6A,ELGA,grass,perennial,8,10,1,0.08
2023,8/1/23,Emerald Lake,3218.005592,Post,4.27,Treeline,11,3,R,Community,Poaceae,Elymus,glaucus,6A,ELGA,grass,perennial,8,10,0,0.08
2023,7/17/23,Emerald Lake,3214.805304,Pre,5.16,Treeline,12,3,C,Community,Poaceae,Elymus,glaucus,6B,ELGA,grass,perennial,7,6,1,0.07
2023,8/1/23,Emerald Lake,3214.805304,Post,5.16,Treeline,12,3,C,Community,Poaceae,Elymus,glaucus,6B,ELGA,grass,perennial,3,8,1,0.03
2023,7/17/23,Emerald Lake,3210.215198,Pre,3.3,Treeline,13,4,C,Castilleja,Poaceae,Elymus,glaucus,7A,ELGA,grass,perennial,4,6,1,0.04
2023,8/1/23,Emerald Lake,3210.215198,Post,3.3,Treeline,13,4,C,Castilleja,Poaceae,Elymus,glaucus,7A,ELGA,grass,perennial,6,9,1,0.06
2023,7/17/23,Emerald Lake,3210.283085,Pre,4.7,Treeline,14,4,R,Castilleja,Poaceae,Elymus,glaucus,7B,ELGA,grass,perennial,5,8,0,0.05
2023,8/1/23,Emerald Lake,3210.283085,Post,4.7,Treeline,14,4,R,Castilleja,Poaceae,Elymus,glaucus,7B,ELGA,grass,perennial,2,6,0,0.02
2023,7/17/23,Emerald Lake,3207.142886,Pre,4.18,Treeline,15,4,R,Control,Poaceae,Elymus,glaucus,8A,ELGA,grass,perennial,7,11,1,0.07
2023,8/1/23,Emerald Lake,3207.142886,Post,4.18,Treeline,15,4,R,Control,Poaceae,Elymus,glaucus,8A,ELGA,grass,perennial,9,12,0,0.09
2023,7/19/23,Emerald Lake,3209.155604,Pre,4.61,Treeline,16,4,C,Control,Poaceae,Elymus,glaucus,8B,ELGA,grass,perennial,1,4,0,0.01
2023,8/1/23,Emerald Lake,3209.155604,Post,4.61,Treeline,16,4,C,Control,Poaceae,Elymus,glaucus,8B,ELGA,grass,perennial,0.3,3,1,0.003
2023,7/17/23,Emerald Lake,3208.278304,Pre,3.12,Treeline,17,5,C,Mixed,Poaceae,Elymus,glaucus,9A,ELGA,grass,perennial,6,8,1,0.06
2023,8/1/23,Emerald Lake,3208.278304,Post,3.12,Treeline,17,5,C,Mixed,Poaceae,Elymus,glaucus,9A,ELGA,grass,perennial,12,9,1,0.12
2023,7/17/23,Emerald Lake,3207.1131,Pre,4.35,Treeline,18,5,R,Mixed,Poaceae,Elymus,glaucus,9B,ELGA,grass,perennial,2,5,1,0.02
2023,8/1/23,Emerald Lake,3207.1131,Post,4.35,Treeline,18,5,R,Mixed,Poaceae,Elymus,glaucus,9B,ELGA,grass,perennial,3,6,0,0.03
2023,7/17/23,Emerald Lake,3207.270977,Pre,2.22,Treeline,19,5,C,Control,Poaceae,Melica,spectabilis,10A,MESP,grass,perennial,0.2,1,0,0.002
2023,8/1/23,Emerald Lake,3207.270977,Post,2.22,Treeline,19,5,C,Control,Poaceae,Melica,spectabilis,10A,MESP,grass,perennial,4,6,0,0.04
2023,8/1/23,Emerald Lake,3207.806218,Post,2.57,Treeline,20,5,R,Control,Poaceae,Melica,spectabilis,10B,MESP,grass,perennial,0.1,2,0,0.001
2023,7/17/23,Emerald Lake,3211.664924,Pre,9.6,Creek,21,3,C,Castilleja,Poaceae,Melica,spectabilis,11A,MESP,grass,perennial,10,7,1,0.1
2023,7/31/23,Emerald Lake,3211.664924,Post,9.6,Creek,21,3,C,Castilleja,Poaceae,Melica,spectabilis,11A,MESP,grass,perennial,12,4,0,0.12
2023,7/17/23,Emerald Lake,3211.096031,Pre,5.93,Creek,22,3,R,Castilleja,Poaceae,Melica,spectabilis,11B,MESP,grass,perennial,5,8,1,0.05
2023,7/31/23,Emerald Lake,3211.096031,Post,5.93,Creek,22,3,R,Castilleja,Poaceae,Melica,spectabilis,11B,MESP,grass,perennial,12,7,0,0.12
2023,7/17/23,Emerald Lake,3215.348404,Pre,6.92,Treeline,23,3,C,Control,Poaceae,Melica,spectabilis,12A,MESP,grass,perennial,1,1,1,0.01
2023,7/31/23,Emerald Lake,3215.348404,Post,6.92,Treeline,23,3,C,Control,Poaceae,Melica,spectabilis,12A,MESP,grass,perennial,1,6,0,0.01
2023,7/17/23,Emerald Lake,3211.643745,Pre,9.25,Creek,24,3,R,Control,Poaceae,Melica,spectabilis,12B,MESP,grass,perennial,2,4,0,0.02
2023,7/31/23,Emerald Lake,3211.643745,Post,9.25,Creek,24,3,R,Control,Poaceae,Melica,spectabilis,12B,MESP,grass,perennial,0.5,1,0,0.005
2023,7/19/23,Emerald Lake,3217.015556,Pre,4.62,Treeline,25,1,R,Control,Poaceae,Melica,spectabilis,13A,MESP,grass,perennial,2,2,0,0.02
2023,8/1/23,Emerald Lake,3217.015556,Post,4.62,Treeline,25,1,R,Control,Poaceae,Melica,spectabilis,13A,MESP,grass,perennial,1,1,0,0.01
2023,7/19/23,Emerald Lake,3216.145001,Pre,4.11,Trail,26,1,C,Control,Poaceae,Melica,spectabilis,13B,MESP,grass,perennial,5,5,0,0.05
2023,8/1/23,Emerald Lake,3216.145001,Post,4.11,Trail,26,1,C,Control,Poaceae,Melica,spectabilis,13B,MESP,grass,perennial,2,2,0,0.02
2023,7/19/23,Emerald Lake,3216.19598,Pre,4.33,Treeline,27,1,C,Community,Poaceae,Melica,spectabilis,14A,MESP,grass,perennial,0.5,1,0,0.005
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,28,1,R,Community,Poaceae,Melica,spectabilis,14B,MESP,grass,perennial,6,4,0,0.06
2023,8/1/23,Emerald Lake,3216.001015,Post,7.29,Trail,28,1,R,Community,Poaceae,Melica,spectabilis,14B,MESP,grass,perennial,5,10,0,0.05
2023,8/1/23,Emerald Lake,3216.514942,Post,5.93,Treeline,29,1,C,Castilleja,Poaceae,Melica,spectabilis,15A,MESP,grass,perennial,1,2,0,0.01
2023,8/1/23,Emerald Lake,3218.547977,Post,6.88,Trail,30,1,R,Castilleja,Poaceae,Melica,spectabilis,15B,MESP,grass,perennial,10,6,0,0.1
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,31,2,C,Control,Poaceae,Melica,spectabilis,16A,MESP,grass,perennial,1,3,0,0.01
2023,8/1/23,Emerald Lake,3215.721708,Post,5.1,Treeline,32,2,R,Control,Poaceae,Melica,spectabilis,16B,MESP,grass,perennial,10,4,0,0.1
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,33,4,R,Community,Poaceae,Melica,spectabilis,17A,MESP,grass,perennial,1,2,0,0.01
2023,7/19/23,Emerald Lake,3208.213374,Pre,3.7,Treeline,38,5,R,Castilleja,Poaceae,Melica,spectabilis,19B,MESP,grass,perennial,10,2,0,0.1
2023,8/1/23,Emerald Lake,3208.213374,Post,3.7,Treeline,38,5,R,Castilleja,Poaceae,Melica,spectabilis,19B,MESP,grass,perennial,8,2,0,0.08
2023,7/14/23,Emerald Lake,3214.529385,Pre,3.81,Treeline,1,1,C,Mixed,Poaceae,Melica,spectabilis,1A,MESP,grass,perennial,10,7,0,0.1
2023,8/1/23,Emerald Lake,3214.529385,Post,3.81,Treeline,1,1,C,Mixed,Poaceae,Melica,spectabilis,1A,MESP,grass,perennial,8,4,0,0.08
2023,7/14/23,Emerald Lake,3214.303061,Pre,5,Treeline,2,1,R,Mixed,Poaceae,Melica,spectabilis,1B,MESP,grass,perennial,1,2,0,0.01
2023,8/1/23,Emerald Lake,3214.303061,Post,5,Treeline,2,1,R,Mixed,Poaceae,Melica,spectabilis,1B,MESP,grass,perennial,4,6,0,0.04
2023,8/1/23,Emerald Lake,3210.320734,Post,1.9,Trail,39,4,R,Mixed,Poaceae,Melica,spectabilis,20A,MESP,grass,perennial,10,4,0,0.1
2023,7/19/23,Emerald Lake,3214.132079,Pre,2.95,Trail,3,2,C,Castilleja,Poaceae,Melica,spectabilis,2A,MESP,grass,perennial,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3214.686752,Pre,4.62,Treeline,4,2,R,Castilleja,Poaceae,Melica,spectabilis,2B,MESP,grass,perennial,4,6,0,0.04
2023,8/1/23,Emerald Lake,3214.686752,Post,4.62,Treeline,4,2,R,Castilleja,Poaceae,Melica,spectabilis,2B,MESP,grass,perennial,3,4,0,0.03
2023,7/17/23,Emerald Lake,3213.215425,Pre,5.78,Treeline,5,2,C,Community,Poaceae,Melica,spectabilis,3A,MESP,grass,perennial,5,4,1,0.05
2023,7/17/23,Emerald Lake,3213.489248,Pre,7,Creek,6,2,R,Community,Poaceae,Melica,spectabilis,3B,MESP,grass,perennial,4,3,0,0.04
2023,8/1/23,Emerald Lake,3213.489248,Post,7,Creek,6,2,R,Community,Poaceae,Melica,spectabilis,3B,MESP,grass,perennial,1.5,3,0,0.015
2023,7/17/23,Emerald Lake,3212.745864,Pre,6.12,Treeline,7,2,R,Mixed,Poaceae,Melica,spectabilis,4A,MESP,grass,perennial,1,1,0,0.01
2023,8/2/23,Emerald Lake,3212.745864,Post,6.12,Treeline,7,2,R,Mixed,Poaceae,Melica,spectabilis,4A,MESP,grass,perennial,4,5,0,0.04
2023,7/17/23,Emerald Lake,3212.821664,Pre,6.8,Creek,8,2,C,Mixed,Poaceae,Melica,spectabilis,4B,MESP,grass,perennial,3,5,1,0.03
2023,8/1/23,Emerald Lake,3212.821664,Post,6.8,Creek,8,2,C,Mixed,Poaceae,Melica,spectabilis,4B,MESP,grass,perennial,2,5,0,0.02
2023,7/17/23,Emerald Lake,3218.005592,Pre,4.27,Treeline,11,3,R,Community,Poaceae,Melica,spectabilis,6A,MESP,grass,perennial,0.5,2,0,0.005
2023,8/1/23,Emerald Lake,3218.005592,Post,4.27,Treeline,11,3,R,Community,Poaceae,Melica,spectabilis,6A,MESP,grass,perennial,4,5,0,0.04
2023,7/17/23,Emerald Lake,3214.805304,Pre,5.16,Treeline,12,3,C,Community,Poaceae,Melica,spectabilis,6B,MESP,grass,perennial,5,4,0,0.05
2023,8/1/23,Emerald Lake,3214.805304,Post,5.16,Treeline,12,3,C,Community,Poaceae,Melica,spectabilis,6B,MESP,grass,perennial,9,6,0,0.09
2023,7/17/23,Emerald Lake,3210.215198,Pre,3.3,Treeline,13,4,C,Castilleja,Poaceae,Melica,spectabilis,7A,MESP,grass,perennial,6,6,0,0.06
2023,8/1/23,Emerald Lake,3210.215198,Post,3.3,Treeline,13,4,C,Castilleja,Poaceae,Melica,spectabilis,7A,MESP,grass,perennial,2,4,0,0.02
2023,7/17/23,Emerald Lake,3210.283085,Pre,4.7,Treeline,14,4,R,Castilleja,Poaceae,Melica,spectabilis,7B,MESP,grass,perennial,2,4,0,0.02
2023,8/1/23,Emerald Lake,3210.283085,Post,4.7,Treeline,14,4,R,Castilleja,Poaceae,Melica,spectabilis,7B,MESP,grass,perennial,3,6,0,0.03
2023,7/17/23,Emerald Lake,3207.142886,Pre,4.18,Treeline,15,4,R,Control,Poaceae,Melica,spectabilis,8A,MESP,grass,perennial,5,6,0,0.05
2023,8/1/23,Emerald Lake,3207.142886,Post,4.18,Treeline,15,4,R,Control,Poaceae,Melica,spectabilis,8A,MESP,grass,perennial,3,3,0,0.03
2023,7/19/23,Emerald Lake,3209.155604,Pre,4.61,Treeline,16,4,C,Control,Poaceae,Melica,spectabilis,8B,MESP,grass,perennial,10,13,1,0.1
2023,8/1/23,Emerald Lake,3209.155604,Post,4.61,Treeline,16,4,C,Control,Poaceae,Melica,spectabilis,8B,MESP,grass,perennial,5,8,1,0.05
2023,8/1/23,Emerald Lake,3208.278304,Post,3.12,Treeline,17,5,C,Mixed,Poaceae,Melica,spectabilis,9A,MESP,grass,perennial,0.5,3,0,0.005
2023,7/17/23,Emerald Lake,3207.1131,Pre,4.35,Treeline,18,5,R,Mixed,Poaceae,Melica,spectabilis,9B,MESP,grass,perennial,4,4,0,0.04
2023,8/1/23,Emerald Lake,3207.1131,Post,4.35,Treeline,18,5,R,Mixed,Poaceae,Melica,spectabilis,9B,MESP,grass,perennial,4,5,0,0.04
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,31,2,C,Control,Poaceae,Phleum,alpinum,16A,PHAL,grass,perennial,0.1,1,0,0.001
2023,8/1/23,Emerald Lake,3216.43204,Post,2.95,Treeline,31,2,C,Control,Poaceae,Phleum,alpinum,16A,PHAL,grass,perennial,0.1,1,0,0.001
2023,7/17/23,Emerald Lake,3212.821664,Pre,6.8,Creek,8,2,C,Mixed,Poaceae,Phleum,alpinum,4B,PHAL,grass,perennial,1,3,0,0.01
2023,8/1/23,Emerald Lake,3212.821664,Post,6.8,Creek,8,2,C,Mixed,Poaceae,Phleum,alpinum,4B,PHAL,grass,perennial,2,1,0,0.02
2023,8/1/23,Emerald Lake,3207.270977,Post,2.22,Treeline,19,5,C,Control,Poaceae,Phleum,pratense,10A,PHPR,grass,perennial,0.1,1,0,0.001
2023,8/1/23,Emerald Lake,3210.958403,Post,5.61,Trail,33,4,R,Community,Poaceae,Poa,pratensis,17A,POPR,grass,perennial,0.1,1,0,0.001
2023,8/1/23,Emerald Lake,3214.303061,Post,5,Treeline,2,1,R,Mixed,Poaceae,Poa,pratensis,1B,POPR,grass,perennial,1,3,0,0.01
2023,8/1/23,Emerald Lake,3214.758873,Post,5.78,Trail,10,3,R,Mixed,Poaceae,Poa,pratensis,5B,POPR,grass,perennial,6,2,0,0.06
2023,7/19/23,Emerald Lake,3214.838866,Pre,2.77,Trail,34,4,C,Community,Poaceae,Poa,pretensis,17B,POPR,grass,perennial,6,1,1,0.06
2023,7/19/23,Emerald Lake,3210.320734,Pre,1.9,Trail,39,4,R,Mixed,Poaceae,Poa,pretensis,20A,POPR,grass,perennial,12,7,0,0.12
2023,7/19/23,Emerald Lake,3214.758873,Pre,5.78,Trail,10,3,R,Mixed,Poaceae,Poa,pretensis,5B,POPR,grass,perennial,5,1,0,0.05
2023,8/1/23,Emerald Lake,3210.958403,Post,5.61,Trail,33,4,R,Community,Polygonaceae,Rumex,salicifolius,17A,RUSA,forb,perennial,0.5,1,0,0.005
2023,8/1/23,Emerald Lake,3214.838866,Post,2.77,Trail,34,4,C,Community,Polygonaceae,Rumex,salicifolius,17B,RUSA,forb,perennial,2,1,0,0.02
2023,8/1/23,Emerald Lake,3214.160476,Post,3.46,Treeline,9,3,C,Mixed,Polygonaceae,Rumex,salicifolius,5A,RUSA,forb,perennial,9,1,0,0.09
2023,7/19/23,Emerald Lake,3214.758873,Pre,5.78,Trail,10,3,R,Mixed,Polygonaceae,Rumex,salicifolius,5B,RUSA,forb,perennial,2,2,0,0.02
2023,8/1/23,Emerald Lake,3214.758873,Post,5.78,Trail,10,3,R,Mixed,Polygonaceae,Rumex,salicifolius,5B,RUSA,forb,perennial,2,2,0,0.02
2023,7/17/23,Emerald Lake,3207.270977,Pre,2.22,Treeline,19,5,C,Control,Primulaceae,Androsace,septentrionalis,10A,ANSE,forb,annual,0.1,2,0,0.001
2023,7/17/23,Emerald Lake,3207.806218,Pre,2.57,Treeline,20,5,R,Control,Primulaceae,Androsace,septentrionalis,10B,ANSE,forb,annual,0.5,4,0,0.005
2023,8/1/23,Emerald Lake,3207.806218,Post,2.57,Treeline,20,5,R,Control,Primulaceae,Androsace,septentrionalis,10B,ANSE,forb,annual,1,6,0,0.01
2023,7/17/23,Emerald Lake,3211.096031,Pre,5.93,Creek,22,3,R,Castilleja,Primulaceae,Androsace,septentrionalis,11B,ANSE,forb,annual,2,5,0,0.02
2023,7/17/23,Emerald Lake,3215.348404,Pre,6.92,Treeline,23,3,C,Control,Primulaceae,Androsace,septentrionalis,12A,ANSE,forb,annual,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3217.015556,Pre,4.62,Treeline,25,1,R,Control,Primulaceae,Androsace,septentrionalis,13A,ANSE,forb,annual,0.2,5,0,0.002
2023,8/1/23,Emerald Lake,3217.015556,Post,4.62,Treeline,25,1,R,Control,Primulaceae,Androsace,septentrionalis,13A,ANSE,forb,annual,0.2,2,0,0.002
2023,7/19/23,Emerald Lake,3216.145001,Pre,4.11,Trail,26,1,C,Control,Primulaceae,Androsace,septentrionalis,13B,ANSE,forb,annual,0.1,1,0,0.001
2023,7/19/23,Emerald Lake,3216.001015,Pre,7.29,Trail,28,1,R,Community,Primulaceae,Androsace,septentrionalis,14B,ANSE,forb,annual,0.2,2,0,0.002
2023,7/19/23,Emerald Lake,3216.514942,Pre,5.93,Treeline,29,1,C,Castilleja,Primulaceae,Androsace,septentrionalis,15A,ANSE,forb,annual,0.2,5,0,0.002
2023,8/1/23,Emerald Lake,3216.514942,Post,5.93,Treeline,29,1,C,Castilleja,Primulaceae,Androsace,septentrionalis,15A,ANSE,forb,annual,0.4,1,0,0.004
2023,7/19/23,Emerald Lake,3218.547977,Pre,6.88,Trail,30,1,R,Castilleja,Primulaceae,Androsace,septentrionalis,15B,ANSE,forb,annual,0.2,3,0,0.002
2023,7/19/23,Emerald Lake,3216.43204,Pre,2.95,Treeline,31,2,C,Control,Primulaceae,Androsace,septentrionalis,16A,ANSE,forb,annual,2,12,0,0.02
2023,8/1/23,Emerald Lake,3216.43204,Post,2.95,Treeline,31,2,C,Control,Primulaceae,Androsace,septentrionalis,16A,ANSE,forb,annual,0.5,3,0,0.005
2023,7/19/23,Emerald Lake,3215.721708,Pre,5.1,Treeline,32,2,R,Control,Primulaceae,Androsace,septentrionalis,16B,ANSE,forb,annual,0.2,5,0,0.002
2023,7/19/23,Emerald Lake,3210.958403,Pre,5.61,Trail,33,4,R,Community,Primulaceae,Androsace,septentrionalis,17A,ANSE,forb,annual,2,16,0,0.02
2023,8/1/23,Emerald Lake,3210.958403,Post,5.61,Trail,33,4,R,Community,Primulaceae,Androsace,septentrionalis,17A,ANSE,forb,annual,1,5,0,0.01
2023,7/19/23,Emerald Lake,3208.328564,Pre,3.55,Trail,35,5,R,Community,Primulaceae,Androsace,septentrionalis,18A,ANSE,forb,annual,0.2,2,0,0.002
2023,7/14/23,Emerald Lake,3214.529385,Pre,3.81,Treeline,1,1,C,Mixed,Primulaceae,Androsace,septentrionalis,1A,ANSE,forb,annual,3.2,22,0,0.032
2023,8/1/23,Emerald Lake,3214.529385,Post,3.81,Treeline,1,1,C,Mixed,Primulaceae,Androsace,septentrionalis,1A,ANSE,forb,annual,2,8,0,0.02
2023,7/14/23,Emerald Lake,3214.303061,Pre,5,Treeline,2,1,R,Mixed,Primulaceae,Androsace,septentrionalis,1B,ANSE,forb,annual,0.4,4,0,0.004
2023,7/19/23,Emerald Lake,3214.132079,Pre,2.95,Trail,3,2,C,Castilleja,Primulaceae,Androsace,septentrionalis,2A,ANSE,forb,annual,0.1,3,0,0.001
2023,7/19/23,Emerald Lake,3214.686752,Pre,4.62,Treeline,4,2,R,Castilleja,Primulaceae,Androsace,septentrionalis,2B,ANSE,forb,annual,0.3,7,0,0.003
2023,7/17/23,Emerald Lake,3213.215425,Pre,5.78,Treeline,5,2,C,Community,Primulaceae,Androsace,septentrionalis,3A,ANSE,forb,annual,1,5,0,0.01
2023,7/17/23,Emerald Lake,3213.489248,Pre,7,Creek,6,2,R,Community,Primulaceae,Androsace,septentrionalis,3B,ANSE,forb,annual,0.5,7,0,0.005
2023,8/1/23,Emerald Lake,3213.489248,Post,7,Creek,6,2,R,Community,Primulaceae,Androsace,septentrionalis,3B,ANSE,forb,annual,0.1,3,0,0.001
2023,7/17/23,Emerald Lake,3212.745864,Pre,6.12,Treeline,7,2,R,Mixed,Primulaceae,Androsace,septentrionalis,4A,ANSE,forb,annual,5,9,0,0.05
2023,7/17/23,Emerald Lake,3212.821664,Pre,6.8,Creek,8,2,C,Mixed,Primulaceae,Androsace,septentrionalis,4B,ANSE,forb,annual,1,5,0,0.01
2023,8/1/23,Emerald Lake,3212.821664,Post,6.8,Creek,8,2,C,Mixed,Primulaceae,Androsace,septentrionalis,4B,ANSE,forb,annual,1,4,0,0.01
2023,7/19/23,Emerald Lake,3214.160476,Pre,3.46,Treeline,9,3,C,Mixed,Primulaceae,Androsace,septentrionalis,5A,ANSE,forb,annual,0.1,2,0,0.001
2023,7/19/23,Emerald Lake,3214.758873,Pre,5.78,Trail,10,3,R,Mixed,Primulaceae,Androsace,septentrionalis,5B,ANSE,forb,annual,2,6,0,0.02
2023,8/1/23,Emerald Lake,3214.758873,Post,5.78,Trail,10,3,R,Mixed,Primulaceae,Androsace,septentrionalis,5B,ANSE,forb,annual,1,5,0,0.01
2023,7/17/23,Emerald Lake,3214.805304,Pre,5.16,Treeline,12,3,C,Community,Primulaceae,Androsace,septentrionalis,6B,ANSE,forb,annual,0.1,2,0,0.001
2023,7/17/23,Emerald Lake,3210.215198,Pre,3.3,Treeline,13,4,C,Castilleja,Primulaceae,Androsace,septentrionalis,7A,ANSE,forb,annual,0.3,2,0,0.003
2023,8/1/23,Emerald Lake,3210.215198,Post,3.3,Treeline,13,4,C,Castilleja,Primulaceae,Androsace,septentrionalis,7A,ANSE,forb,annual,0.1,1,0,0.001
2023,7/17/23,Emerald Lake,3210.283085,Pre,4.7,Treeline,14,4,R,Castilleja,Primulaceae,Androsace,septentrionalis,7B,ANSE,forb,annual,0.5,3,0,0.005
2023,7/17/23,Emerald Lake,3207.142886,Pre,4.18,Treeline,15,4,R,Control,Primulaceae,Androsace,septentrionalis,8A,ANSE,forb,annual,0.5,5,0,0.005
2023,7/19/23,Emerald Lake,3209.155604,Pre,4.61,Treeline,16,4,C,Control,Primulaceae,Androsace,septentrionalis,8B,ANSE,forb,annual,0.1,1,0,0.001
2023,7/17/23,Emerald Lake,3208.278304,Pre,3.12,Treeline,17,5,C,Mixed,Primulaceae,Androsace,septentrionalis,9A,ANSE,forb,annual,2,11,1,0.02
2023,7/17/23,Emerald Lake,3207.1131,Pre,4.35,Treeline,18,5,R,Mixed,Primulaceae,Androsace,septentrionalis,9B,ANSE,forb,annual,3,17,1,0.03
2023,8/1/23,Emerald Lake,3207.1131,Post,4.35,Treeline,18,5,R,Mixed,Primulaceae,Androsace,septentrionalis,9B,ANSE,forb,annual,0.1,3,0,0.001
