"Year","Date","Site","Field.Plot","Pair","Plot","Treatment","total.cover","plant.cover","species","cover"
2024,"7/10","Avery","C6C",6,12,"Control",1.3,1.22,"Taraxacum.officinale",0.9
2024,"7/10","Avery","C6C",6,12,"Control",1.3,1.22,"Viola.adunca",0.02
2024,"7/10","Avery","C7",7,13,"Castilleja",1.345,1.265,"Bare.ground",0.08
2024,"7/10","Avery","C7",7,13,"Castilleja",1.345,1.265,"Agoseris.sp.",0.03
2024,"7/10","Avery","C7",7,13,"Castilleja",1.345,1.265,"Botrychium.sp.",0.005
2024,"7/10","Avery","C7",7,13,"Castilleja",1.345,1.265,"Castilleja.septentrionalis",0.15
2024,"7/10","Avery","C7",7,13,"Castilleja",1.345,1.265,"Erigeron.speciosus",0.07
2024,"7/10","Avery","C7",7,13,"Castilleja",1.345,1.265,"Fragaria.virginiana",0.03
2024,"7/10","Avery","C7",7,13,"Castilleja",1.345,1.265,"Ipomopsis.aggregata",0.03
2024,"7/10","Avery","C7",7,13,"Castilleja",1.345,1.265,"Poa.compressa",0.01
2024,"7/10","Avery","C7",7,13,"Castilleja",1.345,1.265,"Potentilla.pulcherrima",0.12
2024,"7/10","Avery","C7",7,13,"Castilleja",1.345,1.265,"Taraxacum.officinale",0.8
2024,"7/10","Avery","C7",7,13,"Castilleja",1.345,1.265,"Viola.adunca",0.02
2024,"7/10","Avery","C7C",7,14,"Control",1.245,1.195,"Bare.ground",0.05
2024,"7/10","Avery","C7C",7,14,"Control",1.245,1.195,"Elymus.lanceolatus",0.03
2024,"7/10","Avery","C7C",7,14,"Control",1.245,1.195,"Erigeron.coulteri",0.04
2024,"7/10","Avery","C7C",7,14,"Control",1.245,1.195,"Fragaria.virginiana",0.03
2024,"7/10","Avery","C7C",7,14,"Control",1.245,1.195,"Ipomopsis.aggregata",0.03
2024,"7/10","Avery","C7C",7,14,"Control",1.245,1.195,"Mertensia.brevistyla",0.005
2024,"7/10","Avery","C7C",7,14,"Control",1.245,1.195,"Poa.compressa",0.03
2024,"7/10","Avery","C7C",7,14,"Control",1.245,1.195,"Potentilla.pulcherrima",0.2
2024,"7/10","Avery","C7C",7,14,"Control",1.245,1.195,"Taraxacum.officinale",0.6
2024,"7/10","Avery","C7C",7,14,"Control",1.245,1.195,"Valeriana.occidentalis",0.17
2024,"7/10","Avery","C7C",7,14,"Control",1.245,1.195,"Viola.adunca",0.06
2024,"7/10","Avery","C8",8,15,"Castilleja",1.4,1.4,"Agoseris.sp.",0.01
2024,"7/10","Avery","C8",8,15,"Castilleja",1.4,1.4,"Castilleja.septentrionalis",0.02
2024,"7/10","Avery","C8",8,15,"Castilleja",1.4,1.4,"Elymus.lanceolatus",0.01
2024,"7/10","Avery","C8",8,15,"Castilleja",1.4,1.4,"Erigeron.speciosus",0.15
2024,"7/10","Avery","C8",8,15,"Castilleja",1.4,1.4,"Fragaria.virginiana",0.03
2024,"7/10","Avery","C8",8,15,"Castilleja",1.4,1.4,"Poa.pratensis",0.06
2024,"7/10","Avery","C8",8,15,"Castilleja",1.4,1.4,"Potentilla.pulcherrima",0.6
2024,"7/10","Avery","C8",8,15,"Castilleja",1.4,1.4,"Taraxacum.officinale",0.35
2024,"7/10","Avery","C8",8,15,"Castilleja",1.4,1.4,"Valeriana.occidentalis",0.07
2024,"7/10","Avery","C8",8,15,"Castilleja",1.4,1.4,"Viola.adunca",0.1
2024,"7/10","Avery","C8C",8,16,"Control",1,0.94,"Bare.ground",0.06
2024,"7/10","Avery","C8C",8,16,"Control",1,0.94,"Agoseris.sp.",0.02
2024,"7/10","Avery","C8C",8,16,"Control",1,0.94,"Elymus.lanceolatus",0.04
2024,"7/10","Avery","C8C",8,16,"Control",1,0.94,"Erigeron.speciosus",0.06
2024,"7/10","Avery","C8C",8,16,"Control",1,0.94,"Poa.compressa",0.04
2024,"7/10","Avery","C8C",8,16,"Control",1,0.94,"Potentilla.pulcherrima",0.3
2024,"7/10","Avery","C8C",8,16,"Control",1,0.94,"Taraxacum.officinale",0.45
2024,"7/10","Avery","C8C",8,16,"Control",1,0.94,"Valeriana.occidentalis",0.03
2024,"7/11/24","Avery","C9",9,17,"Castilleja",1.34,1.34,"Achillea.millefolium",0.04
2024,"7/11/24","Avery","C9",9,17,"Castilleja",1.34,1.34,"Agoseris.sp.",0.02
2024,"7/11/24","Avery","C9",9,17,"Castilleja",1.34,1.34,"Carex.sp...obtusata..geyeri.",0.06
2024,"7/11/24","Avery","C9",9,17,"Castilleja",1.34,1.34,"Castilleja.septentrionalis",0.07
2024,"7/11/24","Avery","C9",9,17,"Castilleja",1.34,1.34,"Erigeron.subtrinervis",0.06
2024,"7/11/24","Avery","C9",9,17,"Castilleja",1.34,1.34,"Fragaria.virginiana",0.07
2024,"7/11/24","Avery","C9",9,17,"Castilleja",1.34,1.34,"Hymenoxys.hoopesii",0.05
2024,"7/11/24","Avery","C9",9,17,"Castilleja",1.34,1.34,"Poa.compressa",0.03
2024,"7/11/24","Avery","C9",9,17,"Castilleja",1.34,1.34,"Potentilla.pulcherrima",0.12
2024,"7/11/24","Avery","C9",9,17,"Castilleja",1.34,1.34,"Taraxacum.officinale",0.7
2024,"7/11/24","Avery","C9",9,17,"Castilleja",1.34,1.34,"Valeriana.occidentalis",0.12
2024,"7/11/24","Avery","C9C",9,18,"Control",1.11,1.06,"Bare.ground",0.05
2024,"7/11/24","Avery","C9C",9,18,"Control",1.11,1.06,"Agoseris.sp.",0.1
2024,"7/11/24","Avery","C9C",9,18,"Control",1.11,1.06,"Erigeron.subtrinervis",0.15
2024,"7/11/24","Avery","C9C",9,18,"Control",1.11,1.06,"Ipomopsis.aggregata",0.01
2024,"7/11/24","Avery","C9C",9,18,"Control",1.11,1.06,"Poa.compressa",0.02
2024,"7/11/24","Avery","C9C",9,18,"Control",1.11,1.06,"Poa.pratensis",0.04
2024,"7/11/24","Avery","C9C",9,18,"Control",1.11,1.06,"Potentilla.pulcherrima",0.2
2024,"7/11/24","Avery","C9C",9,18,"Control",1.11,1.06,"Taraxacum.officinale",0.45
2024,"7/11/24","Avery","C9C",9,18,"Control",1.11,1.06,"Valeriana.occidentalis",0.09
2024,"7/11/24","Avery","C10",10,19,"Castilleja",1.2,1.2,"Achnatherum.sp.",0.02
2024,"7/11/24","Avery","C10",10,19,"Castilleja",1.2,1.2,"Agoseris.sp.",0.02
2024,"7/11/24","Avery","C10",10,19,"Castilleja",1.2,1.2,"Carex.sp...obtusata..geyeri.",0.04
2024,"7/11/24","Avery","C10",10,19,"Castilleja",1.2,1.2,"Castilleja.septentrionalis",0.04
2024,"7/11/24","Avery","C10",10,19,"Castilleja",1.2,1.2,"Dactylis.glomerata",0.12
2024,"7/11/24","Avery","C10",10,19,"Castilleja",1.2,1.2,"Erigeron.coulteri",0.02
2024,"7/11/24","Avery","C10",10,19,"Castilleja",1.2,1.2,"Ipomopsis.aggregata",0.05
2024,"7/11/24","Avery","C10",10,19,"Castilleja",1.2,1.2,"Poa.compressa",0.01
2024,"7/11/24","Avery","C10",10,19,"Castilleja",1.2,1.2,"Potentilla.pulcherrima",0.3
2024,"7/11/24","Avery","C10",10,19,"Castilleja",1.2,1.2,"Taraxacum.officinale",0.5
2024,"7/11/24","Avery","C10",10,19,"Castilleja",1.2,1.2,"Viola.adunca",0.08
2024,"7/11/24","Avery","C10C",10,20,"Control",1.1,1.1,"Dactylis.glomerata",0.1
2024,"7/11/24","Avery","C10C",10,20,"Control",1.1,1.1,"Erigeron.subtrinervis",0.12
2024,"7/11/24","Avery","C10C",10,20,"Control",1.1,1.1,"Hymenoxys.hoopesii",0.04
2024,"7/11/24","Avery","C10C",10,20,"Control",1.1,1.1,"Ipomopsis.aggregata",0.06
2024,"7/11/24","Avery","C10C",10,20,"Control",1.1,1.1,"Poa.compressa",0.02
2024,"7/11/24","Avery","C10C",10,20,"Control",1.1,1.1,"Potentilla.pulcherrima",0.18
2024,"7/11/24","Avery","C10C",10,20,"Control",1.1,1.1,"Taraxacum.officinale",0.5
2024,"7/11/24","Avery","C10C",10,20,"Control",1.1,1.1,"Viola.adunca",0.08
2024,"7/11/24","Avery","C11",11,21,"Castilleja",1.34,1.29,"Bare.ground",0.05
2024,"7/11/24","Avery","C11",11,21,"Castilleja",1.34,1.29,"Achnatherum.sp.",0.01
2024,"7/11/24","Avery","C11",11,21,"Castilleja",1.34,1.29,"Castilleja.septentrionalis",0.06
2024,"7/11/24","Avery","C11",11,21,"Castilleja",1.34,1.29,"Dactylis.glomerata",0.01
2024,"7/11/24","Avery","C11",11,21,"Castilleja",1.34,1.29,"Elymus.lanceolatus",0.01
2024,"7/11/24","Avery","C11",11,21,"Castilleja",1.34,1.29,"Erigeron.coulteri",0.2
2024,"7/11/24","Avery","C11",11,21,"Castilleja",1.34,1.29,"Erigeron.subtrinervis",0.06
2024,"7/11/24","Avery","C11",11,21,"Castilleja",1.34,1.29,"Ipomopsis.aggregata",0.11
2024,"7/11/24","Avery","C11",11,21,"Castilleja",1.34,1.29,"Poa.pratensis",0.15
2024,"7/11/24","Avery","C11",11,21,"Castilleja",1.34,1.29,"Potentilla.pulcherrima",0.06
2024,"7/11/24","Avery","C11",11,21,"Castilleja",1.34,1.29,"Taraxacum.officinale",0.6
2024,"7/11/24","Avery","C11",11,21,"Castilleja",1.34,1.29,"Valeriana.occidentalis",0.02
2024,"7/11/24","Avery","C11C",11,22,"Control",1,0.78,"Bare.ground",0.22
2024,"7/11/24","Avery","C11C",11,22,"Control",1,0.78,"Dactylis.glomerata",0.03
2024,"7/11/24","Avery","C11C",11,22,"Control",1,0.78,"Erigeron.coulteri",0.03
2024,"7/11/24","Avery","C11C",11,22,"Control",1,0.78,"Erigeron.subtrinervis",0.04
2024,"7/11/24","Avery","C11C",11,22,"Control",1,0.78,"Ipomopsis.aggregata",0.04
2024,"7/11/24","Avery","C11C",11,22,"Control",1,0.78,"Mertensia.brevistyla",0.01
2024,"7/11/24","Avery","C11C",11,22,"Control",1,0.78,"Poa.pratensis",0.1
2024,"7/11/24","Avery","C11C",11,22,"Control",1,0.78,"Potentilla.pulcherrima",0.12
2024,"7/11/24","Avery","C11C",11,22,"Control",1,0.78,"Taraxacum.officinale",0.25
2024,"7/11/24","Avery","C11C",11,22,"Control",1,0.78,"Thalictrum.fendleri",0.06
2024,"7/11/24","Avery","C11C",11,22,"Control",1,0.78,"Valeriana.occidentalis",0.1
2024,"7/11/24","Avery","C12",12,23,"Castilleja",1.355,1.325,"Bare.ground",0.03
2024,"7/11/24","Avery","C12",12,23,"Castilleja",1.355,1.325,"Achnatherum.sp.",0.01
2024,"7/11/24","Avery","C12",12,23,"Castilleja",1.355,1.325,"Botrychium.sp.",0.005
2024,"7/11/24","Avery","C12",12,23,"Castilleja",1.355,1.325,"Castilleja.septentrionalis",0.1
2024,"7/11/24","Avery","C12",12,23,"Castilleja",1.355,1.325,"Dactylis.glomerata",0.04
2024,"7/11/24","Avery","C12",12,23,"Castilleja",1.355,1.325,"Erigeron.coulteri",0.09
2024,"7/11/24","Avery","C12",12,23,"Castilleja",1.355,1.325,"Erigeron.subtrinervis",0.11
2024,"7/11/24","Avery","C12",12,23,"Castilleja",1.355,1.325,"Ipomopsis.aggregata",0.08
2024,"7/11/24","Avery","C12",12,23,"Castilleja",1.355,1.325,"Poa.compressa",0.02
2024,"7/11/24","Avery","C12",12,23,"Castilleja",1.355,1.325,"Poa.pratensis",0.15
2024,"7/11/24","Avery","C12",12,23,"Castilleja",1.355,1.325,"Potentilla.pulcherrima",0.06
2024,"7/11/24","Avery","C12",12,23,"Castilleja",1.355,1.325,"Solidago.multiradiata",0.02
2024,"7/11/24","Avery","C12",12,23,"Castilleja",1.355,1.325,"Taraxacum.officinale",0.6
2024,"7/11/24","Avery","C12",12,23,"Castilleja",1.355,1.325,"Trisetum.spicatum",0.03
2024,"7/11/24","Avery","C12",12,23,"Castilleja",1.355,1.325,"Valeriana.occidentalis",0.01
2024,"7/11/24","Avery","C12C",12,24,"Control",1.11,0.96,"Bare.ground",0.15
2024,"7/11/24","Avery","C12C",12,24,"Control",1.11,0.96,"Achnatherum.sp.",0.04
2024,"7/11/24","Avery","C12C",12,24,"Control",1.11,0.96,"Agoseris.sp.",0.01
2024,"7/11/24","Avery","C12C",12,24,"Control",1.11,0.96,"Bromus.inermis",0.08
2024,"7/11/24","Avery","C12C",12,24,"Control",1.11,0.96,"Dactylis.glomerata",0.04
2024,"7/11/24","Avery","C12C",12,24,"Control",1.11,0.96,"Erigeron.subtrinervis",0.02
2024,"7/11/24","Avery","C12C",12,24,"Control",1.11,0.96,"Lathyrus.lanszwertii",0.02
2024,"7/11/24","Avery","C12C",12,24,"Control",1.11,0.96,"Poa.pratensis",0.1
2024,"7/11/24","Avery","C12C",12,24,"Control",1.11,0.96,"Potentilla.pulcherrima",0.08
2024,"7/11/24","Avery","C12C",12,24,"Control",1.11,0.96,"Taraxacum.officinale",0.22
2024,"7/11/24","Avery","C12C",12,24,"Control",1.11,0.96,"Valeriana.occidentalis",0.35
2024,"7/11/24","Avery","C13",13,25,"Castilleja",1.13,1.03,"Bare.ground",0.1
2024,"7/11/24","Avery","C13",13,25,"Castilleja",1.13,1.03,"Achnatherum.sp.",0.04
2024,"7/11/24","Avery","C13",13,25,"Castilleja",1.13,1.03,"Agoseris.sp.",0.03
2024,"7/11/24","Avery","C13",13,25,"Castilleja",1.13,1.03,"Bromus.inermis",0.05
2024,"7/11/24","Avery","C13",13,25,"Castilleja",1.13,1.03,"Castilleja.septentrionalis",0.12
2024,"7/11/24","Avery","C13",13,25,"Castilleja",1.13,1.03,"Erigeron.coulteri",0.1
2024,"7/11/24","Avery","C13",13,25,"Castilleja",1.13,1.03,"Erigeron.subtrinervis",0.18
2024,"7/11/24","Avery","C13",13,25,"Castilleja",1.13,1.03,"Ipomopsis.aggregata",0.08
2024,"7/11/24","Avery","C13",13,25,"Castilleja",1.13,1.03,"Mertensia.brevistyla",0.01
2024,"7/11/24","Avery","C13",13,25,"Castilleja",1.13,1.03,"Poa.pratensis",0.08
2024,"7/11/24","Avery","C13",13,25,"Castilleja",1.13,1.03,"Solidago.multiradiata",0.04
2024,"7/11/24","Avery","C13",13,25,"Castilleja",1.13,1.03,"Taraxacum.officinale",0.3
2024,"7/11/24","Avery","C13C",13,26,"Control",1,0.76,"Bare.ground",0.24
2024,"7/11/24","Avery","C13C",13,26,"Control",1,0.76,"Achnatherum.sp.",0.02
2024,"7/11/24","Avery","C13C",13,26,"Control",1,0.76,"Agoseris.sp.",0.09
2024,"7/11/24","Avery","C13C",13,26,"Control",1,0.76,"Elymus.lanceolatus",0.02
2024,"7/11/24","Avery","C13C",13,26,"Control",1,0.76,"Erigeron.coulteri",0.18
2024,"7/11/24","Avery","C13C",13,26,"Control",1,0.76,"Ipomopsis.aggregata",0.03
2024,"7/11/24","Avery","C13C",13,26,"Control",1,0.76,"Poa.compressa",0.03
2024,"7/11/24","Avery","C13C",13,26,"Control",1,0.76,"Taraxacum.officinale",0.35
2024,"7/11/24","Avery","C13C",13,26,"Control",1,0.76,"Valeriana.occidentalis",0.04
2024,"7/11/24","Avery","C14",14,27,"Castilleja",1.19,1.11,"Bare.ground",0.08
2024,"7/11/24","Avery","C14",14,27,"Castilleja",1.19,1.11,"Achnatherum.sp.",0.03
2024,"7/11/24","Avery","C14",14,27,"Castilleja",1.19,1.11,"Agoseris.sp.",0.05
2024,"7/11/24","Avery","C14",14,27,"Castilleja",1.19,1.11,"Castilleja.septentrionalis",0.1
2024,"7/11/24","Avery","C14",14,27,"Castilleja",1.19,1.11,"Dactylis.glomerata",0.01
2024,"7/11/24","Avery","C14",14,27,"Castilleja",1.19,1.11,"Erigeron.subtrinervis",0.13
2024,"7/11/24","Avery","C14",14,27,"Castilleja",1.19,1.11,"Ipomopsis.aggregata",0.02
2024,"7/11/24","Avery","C14",14,27,"Castilleja",1.19,1.11,"Poa.compressa",0.08
2024,"7/11/24","Avery","C14",14,27,"Castilleja",1.19,1.11,"Taraxacum.officinale",0.65
2024,"7/11/24","Avery","C14",14,27,"Castilleja",1.19,1.11,"Valeriana.occidentalis",0.04
2024,"7/11/24","Avery","C14C",14,28,"Control",1.055,0.955,"Bare.ground",0.1
2024,"7/11/24","Avery","C14C",14,28,"Control",1.055,0.955,"Agoseris.sp.",0.04
2024,"7/11/24","Avery","C14C",14,28,"Control",1.055,0.955,"Bromus.inermis",0.01
2024,"7/11/24","Avery","C14C",14,28,"Control",1.055,0.955,"Erigeron.subtrinervis",0.15
2024,"7/11/24","Avery","C14C",14,28,"Control",1.055,0.955,"Ipomopsis.aggregata",0.05
2024,"7/11/24","Avery","C14C",14,28,"Control",1.055,0.955,"Mertensia.brevistyla",0.01
2024,"7/11/24","Avery","C14C",14,28,"Control",1.055,0.955,"Poa.compressa",0.05
2024,"7/11/24","Avery","C14C",14,28,"Control",1.055,0.955,"Potentilla.pulcherrima",0.04
2024,"7/11/24","Avery","C14C",14,28,"Control",1.055,0.955,"Taraxacum.officinale",0.6
2024,"7/11/24","Avery","C14C",14,28,"Control",1.055,0.955,"Viola.adunca",0.005
2024,"7/11/24","Avery","C15",15,29,"Castilleja",1.06,0.86,"Bare.ground",0.2
2024,"7/11/24","Avery","C15",15,29,"Castilleja",1.06,0.86,"Achillea.millefolium",0.01
2024,"7/11/24","Avery","C15",15,29,"Castilleja",1.06,0.86,"Agoseris.sp.",0.02
2024,"7/11/24","Avery","C15",15,29,"Castilleja",1.06,0.86,"Carex.sp...obtusata..geyeri.",0.02
2024,"7/11/24","Avery","C15",15,29,"Castilleja",1.06,0.86,"Castilleja.septentrionalis",0.07
2024,"7/11/24","Avery","C15",15,29,"Castilleja",1.06,0.86,"Erigeron.subtrinervis",0.27
2024,"7/11/24","Avery","C15",15,29,"Castilleja",1.06,0.86,"Ipomopsis.aggregata",0.1
2024,"7/11/24","Avery","C15",15,29,"Castilleja",1.06,0.86,"Poa.compressa",0.03
2024,"7/11/24","Avery","C15",15,29,"Castilleja",1.06,0.86,"Potentilla.pulcherrima",0.08
2024,"7/11/24","Avery","C15",15,29,"Castilleja",1.06,0.86,"Taraxacum.officinale",0.25
2024,"7/11/24","Avery","C15",15,29,"Castilleja",1.06,0.86,"Viola.adunca",0.01
2024,"7/11/24","Avery","C15C",15,30,"Control",1.22,1.02,"Bare.ground",0.2
2024,"7/11/24","Avery","C15C",15,30,"Control",1.22,1.02,"Achillea.millefolium",0.03
2024,"7/11/24","Avery","C15C",15,30,"Control",1.22,1.02,"Achnatherum.sp.",0.02
2024,"7/11/24","Avery","C15C",15,30,"Control",1.22,1.02,"Agoseris.sp.",0.04
2024,"7/11/24","Avery","C15C",15,30,"Control",1.22,1.02,"Dactylis.glomerata",0.2
2024,"7/11/24","Avery","C15C",15,30,"Control",1.22,1.02,"Erigeron.coulteri",0.02
2024,"7/11/24","Avery","C15C",15,30,"Control",1.22,1.02,"Erigeron.subtrinervis",0.16
2024,"7/11/24","Avery","C15C",15,30,"Control",1.22,1.02,"Ipomopsis.aggregata",0.04
2024,"7/11/24","Avery","C15C",15,30,"Control",1.22,1.02,"Poa.compressa",0.1
2024,"7/11/24","Avery","C15C",15,30,"Control",1.22,1.02,"Potentilla.pulcherrima",0.05
2024,"7/11/24","Avery","C15C",15,30,"Control",1.22,1.02,"Taraxacum.officinale",0.35
2024,"7/11/24","Avery","C15C",15,30,"Control",1.22,1.02,"Viola.adunca",0.01
2024,"7/11/24","Avery","C16",16,31,"Castilleja",1.12,1.02,"Bare.ground",0.1
2024,"7/11/24","Avery","C16",16,31,"Castilleja",1.12,1.02,"Achillea.millefolium",0.25
2024,"7/11/24","Avery","C16",16,31,"Castilleja",1.12,1.02,"Achnatherum.sp.",0.02
2024,"7/11/24","Avery","C16",16,31,"Castilleja",1.12,1.02,"Agoseris.sp.",0.04
2024,"7/11/24","Avery","C16",16,31,"Castilleja",1.12,1.02,"Boechera.stricta",0.03
2024,"7/11/24","Avery","C16",16,31,"Castilleja",1.12,1.02,"Bromus.inermis",0.03
2024,"7/11/24","Avery","C16",16,31,"Castilleja",1.12,1.02,"Castilleja.septentrionalis",0.1
2024,"7/11/24","Avery","C16",16,31,"Castilleja",1.12,1.02,"Dactylis.glomerata",0.02
2024,"7/11/24","Avery","C16",16,31,"Castilleja",1.12,1.02,"Ipomopsis.aggregata",0.03
2024,"7/11/24","Avery","C16",16,31,"Castilleja",1.12,1.02,"Poa.compressa",0.03
2024,"7/11/24","Avery","C16",16,31,"Castilleja",1.12,1.02,"Poa.pratensis",0.06
2024,"7/11/24","Avery","C16",16,31,"Castilleja",1.12,1.02,"Potentilla.pulcherrima",0.13
2024,"7/11/24","Avery","C16",16,31,"Castilleja",1.12,1.02,"Solidago.multiradiata",0.03
2024,"7/11/24","Avery","C16",16,31,"Castilleja",1.12,1.02,"Taraxacum.officinale",0.25
2024,"7/11/24","Avery","C16C",16,32,"Control",1,0.65,"Bare.ground",0.35
2024,"7/11/24","Avery","C16C",16,32,"Control",1,0.65,"Bromus.inermis",0.15
2024,"7/11/24","Avery","C16C",16,32,"Control",1,0.65,"Ipomopsis.aggregata",0.02
2024,"7/11/24","Avery","C16C",16,32,"Control",1,0.65,"Poa.compressa",0.12
2024,"7/11/24","Avery","C16C",16,32,"Control",1,0.65,"Potentilla.pulcherrima",0.01
2024,"7/11/24","Avery","C16C",16,32,"Control",1,0.65,"Taraxacum.officinale",0.35
2024,"7/11/24","Avery","C17",17,33,"Castilleja",1.25,1.05,"Bare.ground",0.2
2024,"7/11/24","Avery","C17",17,33,"Castilleja",1.25,1.05,"Achillea.millefolium",0.04
2024,"7/11/24","Avery","C17",17,33,"Castilleja",1.25,1.05,"Achnatherum.sp.",0.01
2024,"7/11/24","Avery","C17",17,33,"Castilleja",1.25,1.05,"Agoseris.sp.",0.03
2024,"7/11/24","Avery","C17",17,33,"Castilleja",1.25,1.05,"Castilleja.septentrionalis",0.08
2024,"7/11/24","Avery","C17",17,33,"Castilleja",1.25,1.05,"Ipomopsis.aggregata",0.01
2024,"7/11/24","Avery","C17",17,33,"Castilleja",1.25,1.05,"Poa.compressa",0.03
2024,"7/11/24","Avery","C17",17,33,"Castilleja",1.25,1.05,"Poa.pratensis",0.03
2024,"7/11/24","Avery","C17",17,33,"Castilleja",1.25,1.05,"Potentilla.pulcherrima",0.07
2024,"7/11/24","Avery","C17",17,33,"Castilleja",1.25,1.05,"Taraxacum.officinale",0.75
2024,"7/11/24","Avery","C17C",17,34,"Control",1.22,1.18,"Bare.ground",0.04
2024,"7/11/24","Avery","C17C",17,34,"Control",1.22,1.18,"Achillea.millefolium",0.09
2024,"7/11/24","Avery","C17C",17,34,"Control",1.22,1.18,"Agoseris.sp.",0.02
2024,"7/11/24","Avery","C17C",17,34,"Control",1.22,1.18,"Bromus.inermis",0.04
2024,"7/11/24","Avery","C17C",17,34,"Control",1.22,1.18,"Elymus.lanceolatus",0.02
2024,"7/11/24","Avery","C17C",17,34,"Control",1.22,1.18,"Ipomopsis.aggregata",0.08
2024,"7/11/24","Avery","C17C",17,34,"Control",1.22,1.18,"Poa.compressa",0.05
2024,"7/11/24","Avery","C17C",17,34,"Control",1.22,1.18,"Potentilla.pulcherrima",0.08
2024,"7/11/24","Avery","C17C",17,34,"Control",1.22,1.18,"Taraxacum.officinale",0.8
2024,"7/11/24","Avery","C18",18,35,"Castilleja",1.22,0.97,"Bare.ground",0.25
2024,"7/11/24","Avery","C18",18,35,"Castilleja",1.22,0.97,"Agoseris.sp.",0.09
2024,"7/11/24","Avery","C18",18,35,"Castilleja",1.22,0.97,"Bromus.inermis",0.04
2024,"7/11/24","Avery","C18",18,35,"Castilleja",1.22,0.97,"Castilleja.septentrionalis",0.15
2024,"7/11/24","Avery","C18",18,35,"Castilleja",1.22,0.97,"Dactylis.glomerata",0.02
2024,"7/11/24","Avery","C18",18,35,"Castilleja",1.22,0.97,"Elymus.lanceolatus",0.02
2024,"7/11/24","Avery","C18",18,35,"Castilleja",1.22,0.97,"Erigeron.subtrinervis",0.02
2024,"7/11/24","Avery","C18",18,35,"Castilleja",1.22,0.97,"Ipomopsis.aggregata",0.03
2024,"7/11/24","Avery","C18",18,35,"Castilleja",1.22,0.97,"Potentilla.pulcherrima",0.09
2024,"7/11/24","Avery","C18",18,35,"Castilleja",1.22,0.97,"Taraxacum.officinale",0.4
2024,"7/11/24","Avery","C18",18,35,"Castilleja",1.22,0.97,"Valeriana.occidentalis",0.11
2024,"7/11/24","Avery","C18C",18,36,"Control",1.15,0.97,"Bare.ground",0.18
2024,"7/11/24","Avery","C18C",18,36,"Control",1.15,0.97,"Agoseris.sp.",0.01
2024,"7/11/24","Avery","C18C",18,36,"Control",1.15,0.97,"Bromus.inermis",0.07
2024,"7/11/24","Avery","C18C",18,36,"Control",1.15,0.97,"Dactylis.glomerata",0.02
2024,"7/11/24","Avery","C18C",18,36,"Control",1.15,0.97,"Elymus.lanceolatus",0.03
2024,"7/11/24","Avery","C18C",18,36,"Control",1.15,0.97,"Ipomopsis.aggregata",0.08
2024,"7/11/24","Avery","C18C",18,36,"Control",1.15,0.97,"Poa.pratensis",0.04
2024,"7/11/24","Avery","C18C",18,36,"Control",1.15,0.97,"Potentilla.pulcherrima",0.22
2024,"7/11/24","Avery","C18C",18,36,"Control",1.15,0.97,"Taraxacum.officinale",0.38
2024,"7/11/24","Avery","C18C",18,36,"Control",1.15,0.97,"Valeriana.occidentalis",0.12
2024,"7/11/24","Avery","C19",19,37,"Castilleja",1.39,1.36,"Bare.ground",0.03
2024,"7/11/24","Avery","C19",19,37,"Castilleja",1.39,1.36,"Achillea.millefolium",0.02
2024,"7/11/24","Avery","C19",19,37,"Castilleja",1.39,1.36,"Achnatherum.sp.",0.01
2024,"7/11/24","Avery","C19",19,37,"Castilleja",1.39,1.36,"Agoseris.sp.",0.04
2024,"7/11/24","Avery","C19",19,37,"Castilleja",1.39,1.36,"Bromus.inermis",0.04
2024,"7/11/24","Avery","C19",19,37,"Castilleja",1.39,1.36,"Castilleja.septentrionalis",0.15
2024,"7/11/24","Avery","C19",19,37,"Castilleja",1.39,1.36,"Elymus.lanceolatus",0.01
2024,"7/11/24","Avery","C19",19,37,"Castilleja",1.39,1.36,"Erigeron.subtrinervis",0.03
2024,"7/11/24","Avery","C19",19,37,"Castilleja",1.39,1.36,"Poa.compressa",0.05
2024,"7/11/24","Avery","C19",19,37,"Castilleja",1.39,1.36,"Potentilla.pulcherrima",0.06
2024,"7/11/24","Avery","C19",19,37,"Castilleja",1.39,1.36,"Taraxacum.officinale",0.55
2024,"7/11/24","Avery","C19",19,37,"Castilleja",1.39,1.36,"Valeriana.occidentalis",0.4
2024,"7/11/24","Avery","C19C",19,38,"Control",1.35,1.25,"Bare.ground",0.1
2024,"7/11/24","Avery","C19C",19,38,"Control",1.35,1.25,"Achillea.millefolium",0.01
2024,"7/11/24","Avery","C19C",19,38,"Control",1.35,1.25,"Agoseris.sp.",0.03
2024,"7/11/24","Avery","C19C",19,38,"Control",1.35,1.25,"Boechera.stricta",0.005
2024,"7/11/24","Avery","C19C",19,38,"Control",1.35,1.25,"Elymus.lanceolatus",0.02
2024,"7/11/24","Avery","C19C",19,38,"Control",1.35,1.25,"Erigeron.subtrinervis",0.08
2024,"7/11/24","Avery","C19C",19,38,"Control",1.35,1.25,"Mertensia.brevistyla",0.005
2024,"7/11/24","Avery","C19C",19,38,"Control",1.35,1.25,"Poa.compressa",0.03
2024,"7/11/24","Avery","C19C",19,38,"Control",1.35,1.25,"Potentilla.pulcherrima",0.09
2024,"7/11/24","Avery","C19C",19,38,"Control",1.35,1.25,"Taraxacum.officinale",0.85
